time_s,object_temp_uniform_C
395.848,36.78750869244762
396.932,36.785749240053434
398.016,36.783469861829275
399.1,36.781812115201205
400.183,36.77944975528661
401.268,36.77769860616996
402.352,36.77537949153705
403.435,36.77305304315885
404.519,36.77079946283219
405.602,36.76914650005249
406.686,36.767326380556426
407.77,36.76544266647373
408.853,36.763378744291394
409.937,36.761595241011385
411.021,36.759988563456005
412.105,36.7580420178369
413.189,36.756444611974125
414.272,36.75393049657966
415.37,36.752019591850576
416.453,36.75041297233377
417.536,36.74848839943427
418.62,36.745757409820605
419.704,36.74498242358789
420.788,36.74236419497772
421.871,36.740501298527846
422.955,36.73901077723295
424.039,36.73696107524333
425.123,36.73653369744488
426.207,36.73453759367731
427.291,36.733193337262506
428.375,36.73085913619572
429.459,36.729607787268016
430.543,36.727303813645946
431.627,36.72547914166717
432.711,36.72317867011376
433.795,36.7214249025628
434.878,36.719284245154654
435.961,36.71753924981632
437.044,36.71547343153661
438.127,36.71323800164524
439.21,36.711765236760236
440.294,36.7103830728329
441.378,36.707488873160656
442.461,36.70546560102274
443.544,36.70375045921261
444.628,36.70245228218867
445.711,36.699984812412566
446.795,36.69854334880727
447.878,36.696758516564465
448.969,36.69475969331671
450.053,36.69287377309363
451.137,36.6911446615863
452.236,36.68944158940844
453.319,36.68721912969124
454.403,36.68574232762908
455.487,36.683373461729566
456.571,36.681839666893644
457.655,36.68000390277428
458.739,36.67828012484073
459.823,36.676430670912204
460.906,36.674867948291656
461.99,36.67254165718615
463.073,36.671339525946536
464.157,36.66959179874807
465.241,36.66718642544356
466.363,36.66579624983388
467.447,36.663948353950566
468.531,36.66216811043117
469.615,36.660215775645746
470.698,36.659037438047584
471.782,36.65742172945984
472.866,36.655655175681254
473.95,36.65373751774491
475.034,36.65186547941521
476.118,36.651078449724615
477.202,36.64892492050237
478.286,36.6481030883236
479.397,36.645892139653405
480.481,36.64405713260893
481.565,36.64317604999075
482.649,36.642030874435946
483.733,36.64031067524371
484.817,36.63888255761267
485.901,36.637852181280095
486.985,36.63620340916267
488.069,36.63438069330239
489.168,36.633691162249455
490.251,36.63236157447572
491.334,36.631055706667816
492.448,36.62982484336855
493.532,36.628815551310495
494.615,36.62705038382421
495.699,36.625994936652596
496.782,36.62518153110407
497.866,36.623412769456756
498.95,36.623187925858595
500.034,36.621361281734536
501.118,36.62017157517766
502.202,36.61911971133858
503.286,36.618560571641495
504.37,36.616948459555964
505.482,36.616278442024395
506.565,36.61516081217981
507.649,36.61422254627569
508.733,36.6131292029672
509.816,36.61247510210149
510.9,36.61117356975603
511.983,36.610741612439256
513.067,36.61011321695912
514.151,36.60915128602929
515.235,36.608053774848074
516.319,36.607827179910416
517.402,36.606951416151
518.516,36.606372108251975
519.6,36.60441464301265
520.684,36.60439298723744
521.768,36.60330794170558
522.852,36.602738477853165
523.936,36.60240542936344
525.02,36.60179804072744
526.12,36.60115143955762
527.203,36.599872546061235
528.287,36.59962595972962
529.371,36.599640225123494
530.481,36.59925804765595
531.565,36.599055976548726
532.649,36.59804115162568
533.733,36.597604002452364
534.817,36.5960549746122
535.901,36.59478371343499
536.984,36.59574038291904
538.068,36.595903419460186
539.152,36.59513230935001
540.235,36.59428226325006
541.318,36.59341254293977
542.402,36.59369965996132
543.554,36.593170181767135
544.638,36.59266116373719
545.721,36.592472218943506
546.805,36.592803352776926
547.889,36.5920360683172
548.973,36.59354786608799
550.057,36.593519848683776
551.141,36.595389776122026
552.225,36.59543967030386
553.309,36.597129850646006
554.393,36.597939743347304
555.477,36.5984509662956
556.56,36.60000103982613
557.644,36.60124970970266
558.728,36.60195913264825
559.812,36.603906978074676
560.907,36.604455102735095
561.991,36.60640294922381
563.089,36.60754978083333
564.173,36.60951608086344
565.257,36.61050298171103
566.341,36.611709271575236
567.425,36.61353546239536
568.509,36.61504179226996
569.593,36.6164278311915
570.677,36.617953981146144
571.761,36.61942067132244
572.844,36.620667968976406
573.928,36.622714925134325
575.011,36.624600579303014
576.094,36.62552664035244
577.189,36.62761186760864
578.273,36.628397813909785
579.357,36.629861757371785
580.441,36.631905973014625
581.525,36.63405203660829
582.609,36.63509838485884
583.693,36.63648442042762
584.776,36.6380105696634
585.859,36.639256490458386
586.942,36.641262443511486
588.026,36.64264847836445
589.11,36.64379529734838
590.194,36.645242165626236
591.278,36.64638760797569
592.362,36.64869499077386
593.503,36.64976115217509
594.587,36.65086695193499
595.671,36.65321260332496
596.755,36.65485904962977
597.838,36.655845928326606
598.922,36.65763249154383
600.021,36.65911900087505
601.104,36.659126431324324
602.187,36.66101347248746
603.278,36.66306045271728
604.362,36.66472809769156
605.446,36.66583527019191
606.53,36.66776195512508
607.613,36.66914936421666
608.697,36.67057641352729
609.792,36.671863344509326
610.876,36.67279075648424
611.96,36.673999784622175
613.044,36.67566881134261
615.501,36.677097240399235
616.585,36.67794537052692
617.669,36.67985361929762
618.753,36.6816019292117
619.837,36.68337005971702
620.921,36.684457409722164
622.005,36.68518523806931
623.089,36.68657264838463
624.173,36.68693957174189
625.257,36.68972681005433
626.341,36.69098977463134
627.436,36.694271137504685
628.52,36.695495843487855
629.604,36.69760230216918
630.688,36.69906899288366
631.772,36.70113581362629
632.855,36.70229967473331
633.939,36.70392492588969
635.023,36.705251493215286
636.107,36.707097530600095
637.191,36.70846512044666
638.289,36.70999127173898
639.373,36.711058793825806
640.457,36.71318508093078
641.54,36.71365246515864
642.624,36.71499885045629
643.719,36.7168859141687
644.803,36.717734028169865
645.886,36.71972157739731
646.97,36.72100988587599
648.054,36.722418499729834
656.681,36.723606323410586
657.765,36.72477432599049
658.85,36.726082454032344
659.934,36.72812946807325
661.029,36.72873835119983
662.113,36.72968694575953
663.197,36.73083512695017
664.282,36.73218289444689
672.733,36.734130811057945
673.816,36.73516007078128
674.9,36.736329458225455
675.983,36.737898021898154
677.067,36.738867821745444
683.253,36.73999618230358
699.423,36.74116556978055
700.507,36.74247508539292
701.59,36.74354537239905
702.674,36.74445571073234
703.757,36.74510561098096
704.841,36.746154688591105
705.925,36.7481634605439
707.009,36.74929181857568
708.092,36.75061976597029
709.176,36.7507686050331
716.545,36.751937991092205
717.629,36.75420720755899
718.712,36.75537659469421
719.795,36.75662526196358
720.879,36.757275156565875
721.977,36.75916362620101
723.061,36.75971302944901
724.145,36.76096169604387
725.229,36.76235049373808
726.313,36.762659271410115
727.397,36.76512809027284
728.481,36.7659973933174
729.565,36.767646635591106
730.649,36.76821585384602
731.733,36.76946452020971
732.817,36.77055323379152
733.9,36.77210198523122
734.984,36.772471606261306
736.067,36.77440111659845
737.151,36.775329876213895
738.234,36.77619917504734
739.318,36.77734873957351
740.401,36.778758751735005
741.485,36.77958840854823
742.569,36.78085689286416
743.653,36.782204656998346
744.737,36.78333440068472
745.822,36.784543424961086
746.912,36.78595343902755
747.996,36.78632444190059
749.08,36.7875150407428
750.164,36.788862803986774
751.248,36.790170927089356
752.332,36.791120894675096
753.415,36.79277154303255
754.498,36.79338177851554
755.582,36.793512142743566
756.666,36.79490373485371
757.75,36.79547432726411
758.834,36.797123580478704
759.905,36.79797444610754
760.989,36.79930658052758
762.073,36.7999776691116
763.157,36.80134804811078
764.241,36.801379304669055
772.693,36.802409947643454
773.776,36.80318292894985
774.86,36.803855412456286
775.944,36.80486623562328
777.028,36.80653811058984
778.112,36.80677035888814
779.196,36.80762262162435
780.28,36.80857398439961
786.044,36.80888551110155
787.128,36.81071595004416
788.211,36.81102747572944
789.294,36.81137864078639
790.378,36.81277164058754
791.462,36.813303983603355
792.546,36.81427656578266
793.63,36.81528878812355
794.714,36.815921630674424
795.798,36.81611563256569
796.882,36.817310435323556
797.966,36.81774507732599
799.065,36.81825899932007
800.149,36.819073021832814
801.233,36.81916792263807
802.317,36.81966342419162
803.4,36.8204364062852
804.483,36.821570350102895
805.567,36.821724709935424
806.651,36.822119710590165
807.735,36.82255435169946
808.819,36.823409415451216
809.902,36.8246835018046
810.986,36.824658079426214
812.108,36.82617280845042
813.192,36.82560804157122
814.276,36.82642206550095
815.552,36.828016076515446
816.875,36.8280515143538
817.959,36.82826533217453
819.043,36.82822008786661
820.127,36.82915443332991
821.211,36.82926915011933
822.295,36.830841941921534
823.379,36.83111662030468
824.463,36.83191222598773
825.547,36.832506828235964
826.63,36.83242194159924
827.714,36.83329682757005
828.798,36.8335106429755
829.882,36.83526462124852
832.23,36.83519955357103
834.487,36.83531426846807
835.57,36.836388758210575
836.668,36.83646383219932
837.752,36.837139116230006
838.836,36.8377535381294
839.92,36.838867668432265
841.003,36.83874313831704
842.087,36.839138136440646
843.17,36.83943263213917
844.253,36.840388202189274
845.337,36.84024385063179
846.42,36.84067989153518
848.875,36.84099560915466
849.958,36.84219042347954
851.043,36.84348574126706
852.126,36.843201245610096
853.209,36.84385671011482
854.292,36.84377322036012
855.376,36.84402947768891
856.46,36.84472458196859
857.544,36.84591939769704
858.628,36.84595623087677
859.712,36.84597184030289
860.796,36.84628755720062
861.879,36.847081762020224
862.963,36.84821711898489
864.047,36.84861211605788
865.131,36.84916707691762
866.215,36.84852300799695
867.299,36.849617320843016
868.383,36.85021192113898
869.467,36.85086738616463
870.551,36.852281629725674
871.635,36.85261716612258
872.719,36.85229302354938
873.803,36.85356712335828
874.874,36.854221184214595
875.958,36.85441516968289
877.042,36.85514991521604
878.126,36.8562640515492
879.209,36.85557893109558
880.293,36.85701299800801
881.377,36.858127135453174
882.461,36.8581597494187
883.544,36.85879399021539
888.464,44.87530449141537
907.464,36.85934332975169
908.547,36.86023804243305
912.321,36.860093680586786
913.403,36.86072792136197
914.485,36.86134234202195
915.567,36.862317740633536
916.649,36.86273255583194
917.747,36.863086504521085
918.829,36.86432096998682
919.911,36.865215683786815
920.993,36.865490352513774
922.075,36.86588534728133
923.157,36.86626052195131
924.239,36.86765495559096
925.321,36.86771019721839
926.403,36.86806555163608
927.485,36.8686006927224
928.567,36.869114607234295
929.649,36.86938927494509
930.731,36.8700036961261
931.813,36.87095787083506
932.895,36.8713514574069
933.977,36.87200551863219
935.059,36.873019154123604
936.141,36.87329382090959
937.223,36.87440796363521
938.305,36.87432305503571
939.387,36.87547683830527
940.469,36.875791144582955
941.551,36.87628523830828
942.633,36.877059626987084
943.715,36.87741498022557
944.797,36.87798976084235
945.879,36.87886324937343
946.961,36.87949749053015
948.043,36.879811794963246
949.125,36.88080561184417
950.207,36.881260064692896
951.289,36.882113733795244
952.371,36.882747974901314
953.453,36.88392158097167
954.55,36.884435493885725
955.632,36.884908358102905
956.714,36.8855029587799
957.796,36.88589795087966
958.878,36.88671198001456
959.96,36.88734622053703
961.041,36.88760106281889
962.122,36.887979051241786
963.203,36.88847455096669
964.284,36.88898846288976
965.365,36.889362225045566
966.446,36.89033622412648
967.527,36.8908911840906
968.608,36.89072557792757
969.689,36.89217948548992
970.77,36.89299351519986
971.851,36.893167667243205
972.932,36.89438091648387
974.013,36.89445455802241
975.094,36.89580795758081
976.175,36.896321868165955
977.256,36.896235538612046
978.337,36.89766962879891
979.418,36.89756347852926
980.499,36.89859693898227
981.58,36.898710217829525
982.661,36.899984339048586
983.742,36.90069785936173
984.823,36.90139155935432
985.904,36.90214472030677
986.985,36.9023981483053
988.066,36.904091313073764
989.147,36.90430510058258
990.228,36.90437873670403
991.324,36.9058114208531
992.405,36.90608466783365
993.486,36.906977979553226
994.567,36.908171413295555
995.648,36.90830450830052
996.729,36.9094583028309
997.81,36.91035161421504
998.891,36.91052575978473
999.972,36.911099128560124
1001.053,36.91169231728647
1002.134,36.9123265572606
1003.215,36.913340202230344
1004.296,36.91365449813411
1005.377,36.91448835055243
1006.458,36.91420381054914
1007.539,36.915138174678916
1008.62,36.91533355064029
1009.701,36.915848870980405
1010.782,36.91676341644316
1011.863,36.91635854227864
1012.944,36.914594609233
1014.025,36.91555020683623
1015.106,36.91850475430363
1016.187,36.919340020114994
1017.268,36.91993462093866
1018.349,36.92120875302243
1019.43,36.921423948356654
1020.511,36.9208789196524
1021.592,36.922034131528456
1022.673,36.92282834541712
1023.754,36.92392268560197
1024.835,36.924637619329474
1025.916,36.924432355277496
1027.019,36.926146767902786
1028.1,36.92684188197901
1029.181,36.926316670038524
1030.262,36.92751011062762
1031.343,36.92818399080983
1032.424,36.92865825770574
1033.505,36.92875311731487
1034.586,36.93018722568064
1035.667,36.93064167250507
1036.748,36.93141606679189
1037.829,36.9316907201449
1038.91,36.93250616802713
1039.991,36.93286151491138
1041.072,36.93341647515327
1042.153,36.934050715803764
1043.234,36.93454480291241
1044.318,36.935700019614146
1045.4,36.936393719992964
1046.482,36.93664855251348
1047.564,36.937282792797745
1048.646,36.93835731596284
1049.728,36.93815204445525
1050.81,36.93958615721571
1051.892,36.939482814289164
1052.974,36.94027844432027
1054.056,36.94003494683528
1055.138,36.940690422389196
1056.22,36.941166103801635
1057.302,36.9418017595022
1058.384,36.94095800216316
1059.466,36.942113221975355
1060.548,36.9419688233299
1061.648,36.9431240434955
1062.732,36.94349920954876
1063.816,36.94385455522094
1064.9,36.94440951570767
1065.984,36.944464731302766
1067.068,36.94604041818528
1068.152,36.946275428485265
1069.236,36.94683038887362
1070.32,36.94718431958083
1071.403,36.94797995094971
1072.486,36.94825460091782
1075.734,36.949549978751314
1076.818,36.94960519334828
1077.902,36.9498798433801
1078.986,36.95043480413826
1080.07,36.951229021248864
1081.154,36.95126441508904
1082.238,36.95277923014113
1083.321,36.9534941671929
1084.405,36.953468684815654
1085.488,36.954063285819565
1086.572,36.95549740680124
1087.656,36.95509251183257
1088.74,36.95660732878158
1089.824,36.95724157047644
1090.907,36.95707593061906
1091.991,36.95813064024201
1093.075,36.95948548253059
1094.159,36.95965961458968
1095.243,36.960333495931856
1096.341,36.96150712650621
1097.424,36.96206067138023
1098.508,36.962813832526095
1099.591,36.96362787024092
1100.674,36.96434139179015
1101.758,36.965054913117044
1102.842,36.966088387675505
1103.925,36.96684154853637
1105.009,36.967715047134654
1106.092,36.967948636863284
1107.176,36.968543237742054
1108.26,36.96979615050818
1109.344,36.97070928863148
1110.427,36.97168330435147
1111.511,36.972716781111316
1112.595,36.97319104487081
1113.679,36.97454447655013
1114.763,36.97517871824878
1115.847,36.975692622238334
1116.93,36.97678555931721
1118.014,36.97733910367454
1119.098,36.978232423713436
1120.182,36.97832585437079
1121.266,36.97955895060492
1122.35,36.98039281088199
1123.434,36.981647144591996
1124.518,36.98284201853485
1125.602,36.98317754184749
1126.686,36.98361216512155
1127.77,36.98368860961044
1128.853,36.98556303798825
1129.937,36.985958021274776
1131.037,36.9865144005316
1132.12,36.987270398840806
1133.204,36.98784518063184
1134.288,36.98848084066501
1135.372,36.98911650069702
1136.456,36.98959218211694
1137.54,36.990988095817634
1138.624,36.99132361884568
1139.708,36.99251849621502
1140.792,36.992694040249205
1141.876,36.9929502826921
1142.96,36.993605763467215
1144.044,36.9948601022324
1145.128,36.99511634468386
1146.211,36.99551132778604
1147.295,36.996306968177485
1148.379,36.99724134891501
1149.462,36.99811626995181
1150.546,36.99897137086918
1151.63,36.99900533559196
1152.713,36.99988025695023
1153.796,37.00013507989403
1154.88,37.000729682221866
1155.963,37.00204348405452
1157.046,37.00337852573645
1158.13,37.00331338864352
1159.214,37.00402833126351
1160.298,37.00442331392775
1161.381,37.00579799746314
1162.465,37.00627367972622
1163.556,37.00658796181043
1164.64,37.00740058504558
1165.738,37.00807446824618
1166.821,37.008710131017445
1167.905,37.00990501624517
1168.989,37.01039909886359
1170.073,37.01147222423399
1171.157,37.01182756586882
1172.241,37.01268125047253
1173.325,37.01325603324998
1174.409,37.01421023878912
1175.493,37.014845902548736
1176.577,37.01546032595789
1177.661,37.015894948140385
1178.745,37.01670899302844
1179.829,37.017343236780675
1180.912,37.017936419278925
1181.996,37.01887080593333
1183.08,37.01938470790567
1184.164,37.020157692039774
1185.248,37.0216909459045
1186.332,37.022323768862336
1187.416,37.02311657352166
1188.5,37.02423076394383
1189.583,37.02432417900874
1190.667,37.02559835223631
1191.751,37.02647185911559
1192.835,37.02688666008689
1193.919,37.027659644907715
1195.003,37.02845244972952
1196.087,37.02888564858913
1197.17,37.02965863318041
1198.254,37.0306921234027
1199.338,37.03178507447474
1200.437,37.03185866575082
1201.521,37.03251130705853
1202.605,37.033185190893455
1203.689,37.033938355484615
1204.773,37.03469151975075
1205.857,37.03588499519813
1206.941,37.03695812731277
1208.025,37.03749042459983
1209.109,37.03800290142781
1210.193,37.03911567456598
1211.277,37.04028790835036
1212.361,37.04094054897191
1213.445,37.04241293204348
1214.529,37.042485094605226
1215.613,37.0438980180357
1216.697,37.04469082306154
1217.781,37.04488332846843
1218.865,37.04675496422069
1219.949,37.04636698833781
1221.033,37.048299510016804
1222.117,37.04899179001662
1223.201,37.04990351555816
1224.286,37.05089594647463
1225.37,37.05182891717988
1226.454,37.05242067138494
1227.538,37.05337346228211
1228.622,37.05424554792587
1229.706,37.05537671993069
1230.79,37.0563280858792
1231.874,37.0570401849465
1232.958,37.0581515378245
1234.042,37.0593039565429
1235.14,37.05955734083519
1236.224,37.06052995292581
1237.308,37.06196270624174
1238.392,37.062834792338386
1239.476,37.06308674921252
1240.56,37.06397865477246
1241.644,37.065431230031784
1242.728,37.0661645749924
1243.812,37.06669829174437
1244.896,37.067631264802024
1245.98,37.06800499373301
1247.064,37.06897903422331
1248.148,37.06991343462963
1249.232,37.07078694782857
1250.316,37.071060148333366
1251.4,37.07199169447802
1252.484,37.07262451145649
1253.568,37.07359712544278
1254.652,37.074731156196066
1255.736,37.07482454622409
1256.82,37.07543897041427
1257.904,37.076093034915395
1258.988,37.07664799878954
1260.072,37.07742241208755
1261.156,37.0779164874437
1262.24,37.07857055187126
1263.324,37.07864554752428
1264.408,37.08023972826138
1265.492,37.08027365510127
1266.576,37.081107529175895
1267.66,37.08168231312162
1268.744,37.08259546796402
1269.844,37.08312918274355
1270.928,37.08320274782174
1272.012,37.08409608231648
1273.096,37.08409036585616
1274.18,37.08482371029216
1275.264,37.08613755546331
1276.348,37.0861912984409
1277.432,37.08678447247591
1278.516,37.088157778902655
1279.601,37.08871131295953
1280.685,37.088984505459166
1281.769,37.09017800180202
1282.853,37.09071028517516
1283.937,37.09176361125803
1285.021,37.0914166584128
1286.105,37.09286924758929
1287.189,37.09422273672088
1288.273,37.09449592742698
1289.358,37.09584941738775
1290.442,37.095942795808234
1291.526,37.09649632824593
1292.61,37.09704986057221
1293.694,37.09782284496988
1294.778,37.0983749462497
1295.862,37.09956701485535
1296.946,37.100138935462894
1298.03,37.10119226375385
1299.114,37.10202613958478
1300.206,37.10293929616539
1301.29,37.10379156062178
1302.374,37.10458293319263
1303.458,37.10547626992155
1304.557,37.106189793869795
1305.642,37.10636244695312
1306.726,37.10769469028633
1307.81,37.10848749478613
1308.894,37.109539392904935
1309.978,37.11025148443941
1311.062,37.11134302315618
1312.146,37.11225331551804
1313.231,37.1131254004899
1314.315,37.113877131816984
1315.399,37.11500974400106
1316.483,37.11594128923523
1317.567,37.116712840376124
1318.651,37.117604745065066
1319.735,37.117917566302964
1320.819,37.11888875089862
1321.903,37.12022099868212
1322.988,37.121132723465486
1324.072,37.121244474256564
1325.157,37.122156198215926
